Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
F1,2016/2/18,Monaco,Dijon,4,0,1718
F1,2017/2/18,Amiens,Toulouse,0,0,1718
F1,2017/2/18,Angers,St Etienne,0,1,1718
F1,2017/2/18,Caen,Rennes,2,2,1718
F1,2017/2/18,Montpellier,Guingamp,1,1,1718
F1,2017/2/18,Paris SG,Strasbourg,5,2,1718
F1,2017/2/18,Troyes,Metz,1,0,1718
F1,2018/2/18,Lille,Lyon,2,2,1718
F1,2018/2/18,Marseille,Bordeaux,1,0,1718
F1,2018/2/18,Nice,Nantes,1,1,1718
F1,2020/2/18,Troyes,Dijon,0,0,1718
F1,2023/2/18,Strasbourg,Montpellier,0,0,1718
F1,2024/2/18,Dijon,Caen,2,0,1718
F1,2024/2/18,Guingamp,Metz,2,2,1718
F1,2024/2/18,Lille,Angers,1,2,1718
F1,2024/2/18,Nantes,Amiens,0,1,1718
F1,2024/2/18,Rennes,Troyes,2,0,1718
F1,2024/2/18,Toulouse,Monaco,3,3,1718
F1,2025/2/18,Bordeaux,Nice,0,0,1718
F1,2025/2/18,Lyon,St Etienne,1,1,1718
F1,2025/2/18,Paris SG,Marseille,3,0,1718
F1,2002/3/18,Monaco,Bordeaux,2,1,1718
F1,2002/3/18,Nice,Lille,2,1,1718
F1,2003/3/18,Amiens,Rennes,0,2,1718
F1,2003/3/18,Angers,Guingamp,3,0,1718
F1,2003/3/18,Metz,Toulouse,1,1,1718
F1,2003/3/18,St Etienne,Dijon,2,2,1718
F1,2003/3/18,Troyes,Paris SG,0,2,1718
F1,2004/3/18,Caen,Strasbourg,2,0,1718
F1,2004/3/18,Marseille,Nantes,1,1,1718
F1,2004/3/18,Montpellier,Lyon,1,1,1718
F1,2009/3/18,Strasbourg,Monaco,1,3,1718
F1,2010/3/18,Bordeaux,Angers,0,0,1718
F1,2010/3/18,Dijon,Amiens,1,1,1718
F1,2010/3/18,Lille,Montpellier,1,1,1718
F1,2010/3/18,Nantes,Troyes,1,0,1718
F1,2010/3/18,Paris SG,Metz,5,0,1718
F1,2010/3/18,Rennes,St Etienne,1,1,1718
F1,2011/3/18,Guingamp,Nice,2,5,1718
F1,2011/3/18,Lyon,Caen,1,0,1718
F1,2011/3/18,Toulouse,Marseille,1,2,1718
F1,2014/3/18,Paris SG,Angers,2,1,1718
F1,2016/3/18,Monaco,Lille,2,1,1718
F1,2017/3/18,Amiens,Troyes,1,1,1718
F1,2017/3/18,Angers,Caen,3,0,1718
F1,2017/3/18,Bordeaux,Rennes,0,2,1718
F1,2017/3/18,Montpellier,Dijon,2,2,1718
F1,2017/3/18,Toulouse,Strasbourg,2,2,1718
F1,2018/3/18,Marseille,Lyon,2,3,1718
F1,2018/3/18,Metz,Nantes,1,1,1718
F1,2018/3/18,Nice,Paris SG,1,2,1718
F1,2018/3/18,St Etienne,Guingamp,2,0,1718
F1,1931/3/18,Dijon,Marseille,1,3,1718
F1,2001/4/18,Caen,Montpellier,1,3,1718
F1,2001/4/18,Guingamp,Bordeaux,2,1,1718
F1,2001/4/18,Lille,Amiens,0,1,1718
F1,2001/4/18,Lyon,Toulouse,2,0,1718
F1,2001/4/18,Nantes,St Etienne,0,3,1718
F1,2001/4/18,Strasbourg,Metz,2,2,1718
F1,2001/4/18,Troyes,Nice,0,2,1718
F1,2004/4/18,Rennes,Monaco,1,1,1718
F1,2006/4/18,St Etienne,Paris SG,1,1,1718
F1,2007/4/18,Amiens,Caen,3,0,1718
F1,2007/4/18,Angers,Strasbourg,1,1,1718
F1,2007/4/18,Bordeaux,Lille,2,1,1718
F1,2007/4/18,Guingamp,Troyes,4,0,1718
F1,2007/4/18,Monaco,Nantes,2,1,1718
F1,2007/4/18,Toulouse,Dijon,0,1,1718
F1,2008/4/18,Marseille,Montpellier,0,0,1718
F1,2008/4/18,Metz,Lyon,0,5,1718
F1,2008/4/18,Nice,Rennes,1,1,1718
F1,2013/4/18,Angers,Nice,1,1,1718
F1,2014/4/18,Lille,Guingamp,2,2,1718
F1,2014/4/18,Lyon,Amiens,3,0,1718
F1,2014/4/18,Nantes,Dijon,1,1,1718
F1,2014/4/18,Rennes,Metz,1,2,1718
F1,2014/4/18,Strasbourg,St Etienne,0,1,1718
F1,2015/4/18,Montpellier,Bordeaux,1,3,1718
F1,2015/4/18,Paris SG,Monaco,7,1,1718
F1,2015/4/18,Troyes,Marseille,2,3,1718
F1,2020/4/18,Dijon,Lyon,2,5,1718
F1,2020/4/18,Nantes,Rennes,1,1,1718
F1,2021/4/18,Amiens,Strasbourg,3,1,1718
F1,2021/4/18,Guingamp,Monaco,3,1,1718
F1,2021/4/18,Marseille,Lille,5,1,1718
F1,2021/4/18,Metz,Caen,1,1,1718
F1,2021/4/18,Toulouse,Angers,2,0,1718
F1,2022/4/18,Bordeaux,Paris SG,0,1,1718
F1,2022/4/18,Nice,Montpellier,1,0,1718
F1,2022/4/18,St Etienne,Troyes,2,1,1718
F1,2025/4/18,Caen,Toulouse,0,0,1718
F1,2027/4/18,Montpellier,St Etienne,0,1,1718
F1,2028/4/18,Bordeaux,Dijon,3,1,1718
F1,2028/4/18,Lille,Metz,3,1,1718
F1,2028/4/18,Lyon,Nantes,2,0,1718
F1,2028/4/18,Monaco,Amiens,0,0,1718
F1,2028/4/18,Strasbourg,Nice,1,1,1718
F1,2028/4/18,Troyes,Caen,3,1,1718
F1,2029/4/18,Angers,Marseille,1,1,1718
F1,2029/4/18,Paris SG,Guingamp,2,2,1718
F1,2029/4/18,Rennes,Toulouse,2,1,1718
F1,2004/5/18,Amiens,Paris SG,2,2,1718
F1,2006/5/18,Caen,Monaco,1,2,1718
F1,2006/5/18,Dijon,Guingamp,3,1,1718
F1,2006/5/18,Lyon,Troyes,3,0,1718
F1,2006/5/18,Marseille,Nice,2,1,1718
F1,2006/5/18,Metz,Angers,1,2,1718
F1,2006/5/18,Nantes,Montpellier,0,2,1718
F1,2006/5/18,Rennes,Strasbourg,2,1,1718
F1,2006/5/18,St Etienne,Bordeaux,1,3,1718
F1,2006/5/18,Toulouse,Lille,2,3,1718
F1,2011/5/18,Guingamp,Marseille,3,3,1718
F1,2012/5/18,Amiens,Metz,2,0,1718
F1,2012/5/18,Angers,Nantes,0,2,1718
F1,2012/5/18,Bordeaux,Toulouse,4,2,1718
F1,2012/5/18,Lille,Dijon,2,1,1718
F1,2012/5/18,Monaco,St Etienne,1,0,1718
F1,2012/5/18,Montpellier,Troyes,1,1,1718
F1,2012/5/18,Nice,Caen,4,1,1718
F1,2012/5/18,Paris SG,Rennes,0,2,1718
F1,2012/5/18,Strasbourg,Lyon,3,2,1718
F1,2019/5/18,Caen,Paris SG,0,0,1718
F1,2019/5/18,Dijon,Angers,2,1,1718
F1,2019/5/18,Lyon,Nice,3,2,1718
F1,2019/5/18,Marseille,Amiens,2,1,1718
F1,2019/5/18,Metz,Bordeaux,0,4,1718
F1,2019/5/18,Nantes,Strasbourg,1,0,1718
F1,2019/5/18,Rennes,Montpellier,1,1,1718
F1,2019/5/18,St Etienne,Lille,5,0,1718
F1,2019/5/18,Toulouse,Guingamp,2,1,1718
F1,2019/5/18,Troyes,Monaco,0,3,1718
F1,2010/8/18,Marseille,Toulouse,4,0,1819
F1,2011/8/18,Angers,Nimes,3,4,1819
F1,2011/8/18,Lille,Rennes,3,1,1819
F1,2011/8/18,Montpellier,Dijon,1,2,1819
F1,2011/8/18,Nantes,Monaco,1,3,1819
F1,2011/8/18,Nice,Reims,0,1,1819
F1,2011/8/18,St Etienne,Guingamp,2,1,1819
F1,2012/8/18,Bordeaux,Strasbourg,0,2,1819
F1,2012/8/18,Lyon,Amiens,2,0,1819
F1,2012/8/18,Paris SG,Caen,3,0,1819
F1,2017/8/18,Reims,Lyon,1,0,1819
F1,2018/8/18,Amiens,Montpellier,1,2,1819
F1,2018/8/18,Caen,Nice,1,1,1819
F1,2018/8/18,Dijon,Nantes,2,0,1819
F1,2018/8/18,Guingamp,Paris SG,1,3,1819
F1,2018/8/18,Monaco,Lille,0,0,1819
F1,2018/8/18,Rennes,Angers,1,0,1819
F1,2019/8/18,Nimes,Marseille,3,1,1819
F1,2019/8/18,Strasbourg,St Etienne,1,1,1819
F1,2019/8/18,Toulouse,Bordeaux,2,1,1819
F1,2024/8/18,Lyon,Strasbourg,2,0,1819
F1,2025/8/18,Amiens,Reims,4,1,1819
F1,2025/8/18,Montpellier,St Etienne,0,0,1819
F1,2025/8/18,Nantes,Caen,1,1,1819
F1,2025/8/18,Nice,Dijon,0,4,1819
F1,2025/8/18,Paris SG,Angers,3,1,1819
F1,2025/8/18,Toulouse,Nimes,1,0,1819
F1,2026/8/18,Bordeaux,Monaco,2,1,1819
F1,2026/8/18,Lille,Guingamp,3,0,1819
F1,2026/8/18,Marseille,Rennes,2,2,1819
F1,1931/8/18,Lyon,Nice,0,1,1819
F1,2001/9/18,Angers,Lille,1,0,1819
F1,2001/9/18,Dijon,Caen,0,2,1819
F1,2001/9/18,Guingamp,Toulouse,1,2,1819
F1,2001/9/18,Nimes,Paris SG,2,4,1819
F1,2001/9/18,Reims,Montpellier,0,1,1819
F1,2001/9/18,Strasbourg,Nantes,2,3,1819
F1,2002/9/18,Monaco,Marseille,2,3,1819
F1,2002/9/18,Rennes,Bordeaux,2,0,1819
F1,2002/9/18,St Etienne,Amiens,0,0,1819
F1,2014/9/18,Nice,Rennes,2,1,1819
F1,2014/9/18,Paris SG,St Etienne,4,0,1819
F1,2015/9/18,Amiens,Lille,2,3,1819
F1,2015/9/18,Caen,Lyon,2,2,1819
F1,2015/9/18,Dijon,Angers,1,3,1819
F1,2015/9/18,Montpellier,Strasbourg,1,1,1819
F1,2015/9/18,Toulouse,Monaco,1,1,1819
F1,2016/9/18,Bordeaux,Nimes,3,3,1819
F1,2016/9/18,Marseille,Guingamp,4,0,1819
F1,2016/9/18,Nantes,Reims,0,0,1819
F1,2021/9/18,Monaco,Nimes,1,1,1819
F1,2022/9/18,Angers,Toulouse,0,0,1819
F1,2022/9/18,Lille,Nantes,2,1,1819
F1,2022/9/18,Montpellier,Nice,1,0,1819
F1,2022/9/18,Reims,Dijon,0,0,1819
F1,2022/9/18,St Etienne,Caen,2,1,1819
F1,2022/9/18,Strasbourg,Amiens,3,1,1819
F1,2023/9/18,Guingamp,Bordeaux,1,3,1819
F1,2023/9/18,Lyon,Marseille,4,2,1819
F1,2023/9/18,Rennes,Paris SG,1,3,1819
F1,2025/9/18,Monaco,Angers,0,1,1819
F1,2025/9/18,Nantes,Nice,1,2,1819
F1,2025/9/18,Toulouse,St Etienne,2,3,1819
F1,2026/9/18,Amiens,Rennes,2,1,1819
F1,2026/9/18,Bordeaux,Lille,1,0,1819
F1,2026/9/18,Caen,Montpellier,2,2,1819
F1,2026/9/18,Dijon,Lyon,0,3,1819
F1,2026/9/18,Marseille,Strasbourg,3,2,1819
F1,2026/9/18,Nimes,Guingamp,0,0,1819
F1,2026/9/18,Paris SG,Reims,4,1,1819
F1,2028/9/18,St Etienne,Monaco,2,0,1819
F1,2029/9/18,Angers,Guingamp,0,1,1819
F1,2029/9/18,Caen,Amiens,1,0,1819
F1,2029/9/18,Lyon,Nantes,1,1,1819
F1,2029/9/18,Nice,Paris SG,0,3,1819
F1,2029/9/18,Reims,Bordeaux,0,0,1819
F1,2029/9/18,Strasbourg,Dijon,3,0,1819
F1,1930/9/18,Lille,Marseille,3,0,1819
F1,1930/9/18,Montpellier,Nimes,3,0,1819
F1,1930/9/18,Rennes,Toulouse,1,1,1819
F1,2005/10/18,Toulouse,Nice,1,1,1819
F1,2006/10/18,Amiens,Dijon,1,0,1819
F1,2006/10/18,Angers,Strasbourg,2,2,1819
F1,2006/10/18,Guingamp,Montpellier,1,1,1819
F1,2006/10/18,Lille,St Etienne,3,1,1819
F1,2006/10/18,Nimes,Reims,0,0,1819
F1,2007/10/18,Bordeaux,Nantes,3,0,1819
F1,2007/10/18,Marseille,Caen,2,0,1819
F1,2007/10/18,Monaco,Rennes,1,2,1819
F1,2007/10/18,Paris SG,Lyon,5,0,1819
F1,2019/10/18,Lyon,Nimes,2,0,1819
F1,2020/10/18,Caen,Guingamp,0,0,1819
F1,2020/10/18,Dijon,Lille,1,2,1819
F1,2020/10/18,Nantes,Toulouse,4,0,1819
F1,2020/10/18,Paris SG,Amiens,5,0,1819
F1,2020/10/18,Reims,Angers,1,1,1819
F1,2020/10/18,Strasbourg,Monaco,2,1,1819
F1,2021/10/18,Montpellier,Bordeaux,2,0,1819
F1,2021/10/18,Nice,Marseille,0,1,1819
F1,2021/10/18,St Etienne,Rennes,1,1,1819
F1,2026/10/18,Nimes,St Etienne,1,1,1819
F1,2027/10/18,Amiens,Nantes,1,2,1819
F1,2027/10/18,Angers,Lyon,1,2,1819
F1,2027/10/18,Guingamp,Strasbourg,1,1,1819
F1,2027/10/18,Lille,Caen,1,0,1819
F1,2027/10/18,Monaco,Dijon,2,2,1819
F1,2027/10/18,Toulouse,Montpellier,0,3,1819
F1,2028/10/18,Bordeaux,Nice,0,1,1819
F1,2028/10/18,Marseille,Paris SG,0,2,1819
F1,2028/10/18,Rennes,Reims,0,2,1819
