Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
SP1,2009/11/14,Sociedad,Ath Madrid,2,1,1415
SP1,2009/11/14,Valencia,Ath Bilbao,0,0,1415
SP1,2021/11/14,Ath Bilbao,Espanol,3,1,1415
SP1,2022/11/14,Ath Madrid,Malaga,3,1,1415
SP1,2022/11/14,Barcelona,Sevilla,5,1,1415
SP1,2022/11/14,Eibar,Real Madrid,0,4,1415
SP1,2022/11/14,La Coruna,Sociedad,0,0,1415
SP1,2023/11/14,Elche,Cordoba,2,2,1415
SP1,2023/11/14,Levante,Valencia,2,1,1415
SP1,2023/11/14,Vallecano,Celta,1,0,1415
SP1,2023/11/14,Villarreal,Getafe,2,1,1415
SP1,2024/11/14,Granada,Almeria,0,0,1415
SP1,2028/11/14,Sociedad,Elche,3,0,1415
SP1,2029/11/14,Celta,Eibar,0,1,1415
SP1,2029/11/14,Espanol,Levante,2,1,1415
SP1,2029/11/14,Getafe,Ath Bilbao,1,2,1415
SP1,2029/11/14,Malaga,Real Madrid,1,2,1415
SP1,1930/11/14,Ath Madrid,La Coruna,2,0,1415
SP1,1930/11/14,Cordoba,Villarreal,0,2,1415
SP1,1930/11/14,Sevilla,Granada,5,1,1415
SP1,1930/11/14,Valencia,Barcelona,0,1,1415
SP1,2001/12/14,Almeria,Vallecano,0,1,1415
SP1,2006/12/14,Ath Bilbao,Cordoba,0,1,1415
SP1,2006/12/14,Elche,Ath Madrid,0,2,1415
SP1,2006/12/14,La Coruna,Malaga,0,1,1415
SP1,2006/12/14,Real Madrid,Celta,3,0,1415
SP1,2007/12/14,Barcelona,Espanol,5,1,1415
SP1,2007/12/14,Granada,Valencia,1,1,1415
SP1,2007/12/14,Vallecano,Sevilla,0,1,1415
SP1,2007/12/14,Villarreal,Sociedad,4,0,1415
SP1,2008/12/14,Eibar,Almeria,5,2,1415
SP1,2008/12/14,Levante,Getafe,1,1,1415
SP1,2012/12/14,Almeria,Real Madrid,1,4,1415
SP1,2013/12/14,Cordoba,Levante,0,0,1415
SP1,2013/12/14,Getafe,Barcelona,0,0,1415
SP1,2013/12/14,Malaga,Celta,1,0,1415
SP1,2013/12/14,Valencia,Vallecano,3,0,1415
SP1,2014/12/14,Ath Madrid,Villarreal,0,1,1415
SP1,2014/12/14,Espanol,Granada,2,1,1415
SP1,2014/12/14,Sevilla,Eibar,0,0,1415
SP1,2014/12/14,Sociedad,Ath Bilbao,1,1,1415
SP1,2015/12/14,La Coruna,Elche,1,0,1415
SP1,2019/12/14,Celta,Almeria,0,1,1415
SP1,2020/12/14,Barcelona,Cordoba,5,0,1415
SP1,2020/12/14,Eibar,Valencia,0,1,1415
SP1,2020/12/14,Levante,Sociedad,1,1,1415
SP1,2020/12/14,Vallecano,Espanol,1,3,1415
SP1,2021/12/14,Ath Bilbao,Ath Madrid,1,4,1415
SP1,2021/12/14,Elche,Malaga,1,2,1415
SP1,2021/12/14,Granada,Getafe,1,1,1415
SP1,2021/12/14,Villarreal,La Coruna,3,0,1415
SP1,2003/1/15,Ath Madrid,Levante,3,1,1415
SP1,2003/1/15,Elche,Villarreal,2,2,1415
SP1,2003/1/15,La Coruna,Ath Bilbao,1,0,1415
SP1,2003/1/15,Malaga,Almeria,1,2,1415
SP1,2003/1/15,Sevilla,Celta,1,0,1415
SP1,2004/1/15,Espanol,Eibar,1,2,1415
SP1,2004/1/15,Getafe,Vallecano,1,2,1415
SP1,2004/1/15,Sociedad,Barcelona,1,0,1415
SP1,2004/1/15,Valencia,Real Madrid,2,1,1415
SP1,2005/1/15,Cordoba,Granada,2,0,1415
SP1,2009/1/15,Levante,La Coruna,0,0,1415
SP1,2010/1/15,Celta,Valencia,1,1,1415
SP1,2010/1/15,Eibar,Getafe,2,1,1415
SP1,2010/1/15,Malaga,Villarreal,1,1,1415
SP1,2010/1/15,Real Madrid,Espanol,3,0,1415
SP1,2011/1/15,Almeria,Sevilla,0,2,1415
SP1,2011/1/15,Ath Bilbao,Elche,1,2,1415
SP1,2011/1/15,Barcelona,Ath Madrid,3,1,1415
SP1,2011/1/15,Granada,Sociedad,1,1,1415
SP1,2012/1/15,Vallecano,Cordoba,0,1,1415
SP1,2016/1/15,Cordoba,Eibar,1,1,1415
SP1,2017/1/15,Espanol,Celta,1,0,1415
SP1,2017/1/15,Sociedad,Vallecano,0,1,1415
SP1,2017/1/15,Valencia,Almeria,3,2,1415
SP1,2017/1/15,Villarreal,Ath Bilbao,2,0,1415
SP1,2018/1/15,Ath Madrid,Granada,2,0,1415
SP1,2018/1/15,Elche,Levante,1,0,1415
SP1,2018/1/15,Getafe,Real Madrid,0,3,1415
SP1,2018/1/15,La Coruna,Barcelona,0,4,1415
SP1,2018/1/15,Sevilla,Malaga,2,0,1415
SP1,2024/1/15,Ath Madrid,Vallecano,3,1,1415
SP1,2024/1/15,Cordoba,Real Madrid,1,2,1415
SP1,2024/1/15,Elche,Barcelona,0,6,1415
SP1,2024/1/15,Sociedad,Eibar,1,0,1415
SP1,2024/1/15,Villarreal,Levante,1,0,1415
SP1,2025/1/15,Ath Bilbao,Malaga,1,1,1415
SP1,2025/1/15,Espanol,Almeria,3,0,1415
SP1,2025/1/15,La Coruna,Granada,2,2,1415
SP1,2025/1/15,Valencia,Sevilla,3,1,1415
SP1,2026/1/15,Getafe,Celta,2,1,1415
SP1,1930/1/15,Vallecano,La Coruna,1,2,1415
SP1,1931/1/15,Celta,Cordoba,1,0,1415
SP1,1931/1/15,Eibar,Ath Madrid,1,3,1415
SP1,1931/1/15,Granada,Elche,1,0,1415
SP1,1931/1/15,Real Madrid,Sociedad,4,1,1415
SP1,2001/2/15,Almeria,Getafe,1,0,1415
SP1,2001/2/15,Barcelona,Villarreal,3,2,1415
SP1,2001/2/15,Levante,Ath Bilbao,0,2,1415
SP1,2001/2/15,Sevilla,Espanol,3,2,1415
SP1,2002/2/15,Malaga,Valencia,1,0,1415
SP1,2004/2/15,Real Madrid,Sevilla,2,1,1415
SP1,2006/2/15,La Coruna,Eibar,2,0,1415
SP1,2007/2/15,Ath Madrid,Real Madrid,4,0,1415
SP1,2007/2/15,Levante,Malaga,4,1,1415
SP1,2007/2/15,Sociedad,Celta,1,1,1415
SP1,2007/2/15,Villarreal,Granada,2,0,1415
SP1,2008/2/15,Ath Bilbao,Barcelona,2,5,1415
SP1,2008/2/15,Cordoba,Almeria,1,2,1415
SP1,2008/2/15,Espanol,Valencia,1,2,1415
SP1,2008/2/15,Getafe,Sevilla,2,1,1415
SP1,2009/2/15,Elche,Vallecano,2,0,1415
SP1,2013/2/15,Almeria,Sociedad,2,2,1415
SP1,2014/2/15,Granada,Ath Bilbao,0,0,1415
SP1,2014/2/15,Malaga,Espanol,0,2,1415
SP1,2014/2/15,Real Madrid,La Coruna,2,0,1415
SP1,2014/2/15,Sevilla,Cordoba,3,0,1415
SP1,2015/2/15,Barcelona,Levante,5,0,1415
SP1,2015/2/15,Celta,Ath Madrid,2,0,1415
SP1,2015/2/15,Valencia,Getafe,1,0,1415
SP1,2015/2/15,Vallecano,Villarreal,2,0,1415
SP1,2016/2/15,Eibar,Elche,0,1,1415
SP1,2020/2/15,Getafe,Espanol,2,1,1415
SP1,2021/2/15,Ath Madrid,Almeria,3,0,1415
SP1,2021/2/15,Barcelona,Malaga,0,1,1415
SP1,2021/2/15,Cordoba,Valencia,1,2,1415
SP1,2021/2/15,La Coruna,Celta,0,2,1415
SP1,2022/2/15,Ath Bilbao,Vallecano,1,0,1415
SP1,2022/2/15,Elche,Real Madrid,0,2,1415
SP1,2022/2/15,Sociedad,Sevilla,4,3,1415
SP1,2022/2/15,Villarreal,Eibar,1,0,1415
SP1,2023/2/15,Levante,Granada,2,1,1415
SP1,2027/2/15,Espanol,Cordoba,1,0,1415
SP1,2028/2/15,Almeria,La Coruna,0,0,1415
SP1,2028/2/15,Granada,Barcelona,1,3,1415
SP1,2028/2/15,Malaga,Getafe,3,2,1415
SP1,2028/2/15,Vallecano,Levante,4,2,1415
SP1,2001/3/15,Eibar,Ath Bilbao,0,1,1415
SP1,2001/3/15,Real Madrid,Villarreal,1,1,1415
SP1,2001/3/15,Sevilla,Ath Madrid,0,0,1415
SP1,2001/3/15,Valencia,Sociedad,2,0,1415
SP1,2002/3/15,Celta,Elche,1,1,1415
SP1,2006/3/15,Levante,Eibar,2,1,1415
SP1,2007/3/15,Ath Bilbao,Real Madrid,1,0,1415
SP1,2007/3/15,Elche,Almeria,1,0,1415
SP1,2007/3/15,Granada,Malaga,1,0,1415
SP1,2007/3/15,La Coruna,Sevilla,3,4,1415
SP1,2008/3/15,Ath Madrid,Valencia,1,1,1415
SP1,2008/3/15,Barcelona,Vallecano,6,1,1415
SP1,2008/3/15,Sociedad,Espanol,1,0,1415
SP1,2008/3/15,Villarreal,Celta,4,1,1415
SP1,2009/3/15,Cordoba,Getafe,1,2,1415
SP1,2013/3/15,Valencia,La Coruna,2,0,1415
SP1,2014/3/15,Celta,Ath Bilbao,1,2,1415
SP1,2014/3/15,Eibar,Barcelona,0,2,1415
SP1,2014/3/15,Espanol,Ath Madrid,0,0,1415
SP1,2014/3/15,Vallecano,Granada,3,1,1415
SP1,2015/3/15,Almeria,Villarreal,0,0,1415
SP1,2015/3/15,Malaga,Cordoba,2,0,1415
SP1,2015/3/15,Real Madrid,Levante,2,0,1415
SP1,2015/3/15,Sevilla,Elche,3,0,1415
SP1,2016/3/15,Getafe,Sociedad,0,1,1415
SP1,2020/3/15,Elche,Valencia,0,4,1415
SP1,2021/3/15,Ath Bilbao,Almeria,2,1,1415
SP1,2021/3/15,Ath Madrid,Getafe,2,0,1415
SP1,2021/3/15,Granada,Eibar,0,0,1415
SP1,2021/3/15,Levante,Celta,0,1,1415
SP1,2021/3/15,Vallecano,Malaga,1,0,1415
SP1,2022/3/15,Barcelona,Real Madrid,2,1,1415
SP1,2022/3/15,La Coruna,Espanol,0,0,1415
SP1,2022/3/15,Sociedad,Cordoba,3,1,1415
SP1,2022/3/15,Villarreal,Sevilla,0,2,1415
SP1,2003/4/15,Eibar,Vallecano,1,2,1415
SP1,2004/4/15,Almeria,Levante,1,4,1415
SP1,2004/4/15,Cordoba,Ath Madrid,0,2,1415
SP1,2004/4/15,Malaga,Sociedad,1,1,1415
SP1,2004/4/15,Sevilla,Ath Bilbao,2,0,1415
SP1,2005/4/15,Celta,Barcelona,0,1,1415
SP1,2005/4/15,Getafe,La Coruna,2,1,1415
SP1,2005/4/15,Real Madrid,Granada,9,1,1415
SP1,2005/4/15,Valencia,Villarreal,0,0,1415
SP1,2006/4/15,Espanol,Elche,1,1,1415
SP1,2007/4/15,Ath Madrid,Sociedad,2,0,1415
SP1,2007/4/15,Eibar,Malaga,1,0,1415
SP1,2007/4/15,Levante,Sevilla,1,2,1415
SP1,2008/4/15,Barcelona,Almeria,4,0,1415
SP1,2008/4/15,Granada,Celta,1,1,1415
SP1,2008/4/15,La Coruna,Cordoba,1,1,1415
SP1,2008/4/15,Vallecano,Real Madrid,0,2,1415
SP1,2009/4/15,Ath Bilbao,Valencia,1,1,1415
SP1,2009/4/15,Elche,Getafe,0,1,1415
SP1,2009/4/15,Villarreal,Espanol,0,3,1415
SP1,2011/4/15,Almeria,Granada,3,0,1415
SP1,2011/4/15,Celta,Vallecano,6,1,1415
SP1,2011/4/15,Malaga,Ath Madrid,2,2,1415
SP1,2011/4/15,Real Madrid,Eibar,3,0,1415
SP1,2011/4/15,Sevilla,Barcelona,2,2,1415
SP1,2012/4/15,Cordoba,Elche,0,2,1415
SP1,2012/4/15,Espanol,Ath Bilbao,1,0,1415
SP1,2012/4/15,Getafe,Villarreal,1,1,1415
SP1,2012/4/15,Sociedad,La Coruna,2,2,1415
SP1,2013/4/15,Valencia,Levante,3,0,1415
SP1,2017/4/15,Levante,Espanol,2,2,1415
SP1,2018/4/15,Ath Bilbao,Getafe,4,0,1415
SP1,2018/4/15,Barcelona,Valencia,2,0,1415
SP1,2018/4/15,La Coruna,Ath Madrid,1,2,1415
SP1,2018/4/15,Real Madrid,Malaga,3,1,1415
SP1,2019/4/15,Eibar,Celta,0,1,1415
SP1,2019/4/15,Granada,Sevilla,1,1,1415
SP1,2019/4/15,Vallecano,Almeria,2,0,1415
SP1,2019/4/15,Villarreal,Cordoba,0,0,1415
SP1,2020/4/15,Elche,Sociedad,1,0,1415
SP1,2024/4/15,Cordoba,Ath Bilbao,0,1,1415
SP1,2025/4/15,Ath Madrid,Elche,3,0,1415
SP1,2025/4/15,Espanol,Barcelona,0,2,1415
SP1,2025/4/15,Getafe,Levante,0,1,1415
SP1,2025/4/15,Sociedad,Villarreal,0,0,1415
SP1,2026/4/15,Almeria,Eibar,2,0,1415
SP1,2026/4/15,Celta,Real Madrid,2,4,1415
SP1,2026/4/15,Malaga,La Coruna,1,1,1415
SP1,2026/4/15,Sevilla,Vallecano,2,0,1415
SP1,2027/4/15,Valencia,Granada,4,0,1415
SP1,2028/4/15,Ath Bilbao,Sociedad,1,1,1415
SP1,2028/4/15,Barcelona,Getafe,6,0,1415
SP1,2028/4/15,Levante,Cordoba,1,0,1415
SP1,2029/4/15,Celta,Malaga,1,0,1415
SP1,2029/4/15,Eibar,Sevilla,1,3,1415
SP1,2029/4/15,Elche,La Coruna,4,0,1415
SP1,2029/4/15,Real Madrid,Almeria,3,0,1415
SP1,2029/4/15,Villarreal,Ath Madrid,0,1,1415
SP1,1930/4/15,Granada,Espanol,1,2,1415
SP1,1930/4/15,Vallecano,Valencia,1,1,1415
SP1,2001/5/15,Sociedad,Levante,3,0,1415
SP1,2002/5/15,Ath Madrid,Ath Bilbao,0,0,1415
SP1,2002/5/15,Cordoba,Barcelona,0,8,1415
SP1,2002/5/15,La Coruna,Villarreal,1,1,1415
SP1,2002/5/15,Sevilla,Real Madrid,2,3,1415
SP1,2003/5/15,Espanol,Vallecano,1,1,1415
SP1,2003/5/15,Getafe,Granada,1,2,1415
SP1,2003/5/15,Malaga,Elche,1,2,1415
SP1,2003/5/15,Valencia,Eibar,3,1,1415
SP1,2004/5/15,Almeria,Celta,2,2,1415
SP1,2008/5/15,Eibar,Espanol,0,2,1415
SP1,2009/5/15,Ath Bilbao,La Coruna,1,1,1415
SP1,2009/5/15,Barcelona,Sociedad,2,0,1415
SP1,2009/5/15,Granada,Cordoba,2,0,1415
SP1,2009/5/15,Real Madrid,Valencia,2,2,1415
SP1,2010/5/15,Almeria,Malaga,1,2,1415
SP1,2010/5/15,Celta,Sevilla,1,1,1415
SP1,2010/5/15,Levante,Ath Madrid,2,2,1415
SP1,2010/5/15,Villarreal,Elche,1,0,1415
SP1,2011/5/15,Vallecano,Getafe,2,0,1415
SP1,2017/5/15,Ath Madrid,Barcelona,0,1,1415
SP1,2017/5/15,Cordoba,Vallecano,1,2,1415
SP1,2017/5/15,Elche,Ath Bilbao,2,3,1415
SP1,2017/5/15,Espanol,Real Madrid,1,4,1415
SP1,2017/5/15,Getafe,Eibar,1,1,1415
SP1,2017/5/15,La Coruna,Levante,2,0,1415
SP1,2017/5/15,Sevilla,Almeria,2,1,1415
SP1,2017/5/15,Sociedad,Granada,0,3,1415
SP1,2017/5/15,Valencia,Celta,1,1,1415
SP1,2017/5/15,Villarreal,Malaga,2,1,1415
SP1,2023/5/15,Almeria,Valencia,2,3,1415
SP1,2023/5/15,Ath Bilbao,Villarreal,4,0,1415
SP1,2023/5/15,Barcelona,La Coruna,2,2,1415
SP1,2023/5/15,Celta,Espanol,3,2,1415
SP1,2023/5/15,Eibar,Cordoba,3,0,1415
SP1,2023/5/15,Granada,Ath Madrid,0,0,1415
SP1,2023/5/15,Levante,Elche,0,0,1415
SP1,2023/5/15,Malaga,Sevilla,2,3,1415
SP1,2023/5/15,Real Madrid,Getafe,7,3,1415
SP1,2023/5/15,Vallecano,Sociedad,2,4,1415
SP1,2021/8/15,Malaga,Sevilla,0,0,1516
SP1,2022/8/15,Ath Madrid,Las Palmas,1,0,1516
SP1,2022/8/15,Espanol,Getafe,1,0,1516
SP1,2022/8/15,La Coruna,Sociedad,0,0,1516
SP1,2022/8/15,Vallecano,Valencia,0,0,1516
SP1,2023/8/15,Ath Bilbao,Barcelona,0,1,1516
SP1,2023/8/15,Betis,Villarreal,1,1,1516
SP1,2023/8/15,Levante,Celta,1,2,1516
SP1,2023/8/15,Sp Gijon,Real Madrid,0,0,1516
SP1,2024/8/15,Granada,Eibar,1,3,1516
SP1,2028/8/15,Villarreal,Espanol,3,1,1516
SP1,2029/8/15,Barcelona,Malaga,1,0,1516
SP1,2029/8/15,Celta,Vallecano,3,0,1516
SP1,2029/8/15,Real Madrid,Betis,5,0,1516
SP1,2029/8/15,Sociedad,Sp Gijon,0,0,1516
SP1,1930/8/15,Eibar,Ath Bilbao,2,0,1516
SP1,1930/8/15,Getafe,Granada,1,2,1516
SP1,1930/8/15,Las Palmas,Levante,0,0,1516
SP1,1930/8/15,Sevilla,Ath Madrid,0,3,1516
SP1,1930/8/15,Valencia,La Coruna,1,1,1516
SP1,2011/9/15,Levante,Sevilla,1,1,1516
SP1,2012/9/15,Ath Madrid,Barcelona,1,2,1516
SP1,2012/9/15,Betis,Sociedad,1,0,1516
SP1,2012/9/15,Espanol,Real Madrid,0,6,1516
SP1,2012/9/15,Sp Gijon,Valencia,0,1,1516
SP1,2013/9/15,Ath Bilbao,Getafe,3,1,1516
SP1,2013/9/15,Celta,Las Palmas,3,3,1516
SP1,2013/9/15,Granada,Villarreal,1,3,1516
SP1,2013/9/15,Malaga,Eibar,0,0,1516
SP1,2014/9/15,Vallecano,La Coruna,1,3,1516
SP1,2018/9/15,Getafe,Malaga,1,0,1516
SP1,2019/9/15,Eibar,Ath Madrid,0,2,1516
SP1,2019/9/15,Real Madrid,Granada,1,0,1516
SP1,2019/9/15,Sociedad,Espanol,2,3,1516
SP1,2019/9/15,Valencia,Betis,0,0,1516
SP1,2020/9/15,Barcelona,Levante,4,1,1516
SP1,2020/9/15,La Coruna,Sp Gijon,2,3,1516
SP1,2020/9/15,Las Palmas,Vallecano,0,1,1516
SP1,2020/9/15,Sevilla,Celta,1,2,1516
SP1,2020/9/15,Villarreal,Ath Bilbao,3,1,1516
SP1,2022/9/15,Ath Madrid,Getafe,2,0,1516
SP1,2022/9/15,Espanol,Valencia,1,0,1516
SP1,2022/9/15,Granada,Sociedad,0,3,1516
SP1,2023/9/15,Ath Bilbao,Real Madrid,1,2,1516
SP1,2023/9/15,Celta,Barcelona,4,1,1516
SP1,2023/9/15,Las Palmas,Sevilla,2,0,1516
SP1,2023/9/15,Levante,Eibar,2,2,1516
SP1,2023/9/15,Malaga,Villarreal,0,1,1516
SP1,2023/9/15,Vallecano,Sp Gijon,2,1,1516
SP1,2024/9/15,Betis,La Coruna,1,2,1516
SP1,2025/9/15,Valencia,Granada,1,0,1516
SP1,2026/9/15,Barcelona,Las Palmas,2,1,1516
SP1,2026/9/15,Eibar,Celta,1,1,1516
SP1,2026/9/15,Real Madrid,Malaga,0,0,1516
SP1,2026/9/15,Sevilla,Vallecano,3,2,1516
SP1,2026/9/15,Villarreal,Ath Madrid,1,0,1516
SP1,2027/9/15,Getafe,Levante,3,0,1516
SP1,2027/9/15,La Coruna,Espanol,3,0,1516
SP1,2027/9/15,Sociedad,Ath Bilbao,0,0,1516
SP1,2027/9/15,Sp Gijon,Betis,1,2,1516
SP1,2002/10/15,Celta,Getafe,0,0,1516
SP1,2003/10/15,Espanol,Sp Gijon,1,2,1516
SP1,2003/10/15,Granada,La Coruna,1,1,1516
SP1,2003/10/15,Las Palmas,Eibar,0,2,1516
SP1,2003/10/15,Malaga,Sociedad,3,1,1516
SP1,2003/10/15,Sevilla,Barcelona,2,1,1516
SP1,2004/10/15,Ath Bilbao,Valencia,3,1,1516
SP1,2004/10/15,Ath Madrid,Real Madrid,1,1,1516
SP1,2004/10/15,Levante,Villarreal,1,0,1516
SP1,2004/10/15,Vallecano,Betis,0,2,1516
SP1,2017/10/15,Barcelona,Vallecano,5,2,1516
SP1,2017/10/15,Betis,Espanol,1,3,1516
SP1,2017/10/15,Eibar,Sevilla,1,1,1516
SP1,2017/10/15,Real Madrid,Levante,3,0,1516
SP1,2017/10/15,Valencia,Malaga,3,0,1516
SP1,2018/10/15,Getafe,Las Palmas,4,0,1516
SP1,2018/10/15,La Coruna,Ath Bilbao,2,2,1516
SP1,2018/10/15,Sociedad,Ath Madrid,0,2,1516
SP1,2018/10/15,Villarreal,Celta,1,2,1516
SP1,2019/10/15,Sp Gijon,Granada,3,3,1516
SP1,2023/10/15,Vallecano,Espanol,3,0,1516
SP1,2024/10/15,Celta,Real Madrid,1,3,1516
SP1,2024/10/15,Granada,Betis,1,1,1516
SP1,2024/10/15,Malaga,La Coruna,2,0,1516
SP1,2024/10/15,Sevilla,Getafe,5,0,1516
SP1,2025/10/15,Ath Madrid,Valencia,2,1,1516
SP1,2025/10/15,Barcelona,Eibar,3,1,1516
SP1,2025/10/15,Las Palmas,Villarreal,0,0,1516
SP1,2025/10/15,Levante,Sociedad,0,4,1516
SP1,2026/10/15,Ath Bilbao,Sp Gijon,3,0,1516
SP1,1930/10/15,La Coruna,Ath Madrid,1,1,1516
SP1,1931/10/15,Getafe,Barcelona,0,2,1516
SP1,1931/10/15,Real Madrid,Las Palmas,3,1,1516
SP1,1931/10/15,Sociedad,Celta,2,3,1516
SP1,1931/10/15,Valencia,Levante,3,0,1516
SP1,1931/10/15,Villarreal,Sevilla,2,1,1516
SP1,2001/11/15,Betis,Ath Bilbao,1,3,1516
SP1,2001/11/15,Eibar,Vallecano,1,0,1516
SP1,2001/11/15,Espanol,Granada,1,1,1516
SP1,2001/11/15,Sp Gijon,Malaga,1,0,1516
SP1,2006/11/15,Las Palmas,Sociedad,2,0,1516
SP1,2007/11/15,Celta,Valencia,1,5,1516
SP1,2007/11/15,Eibar,Getafe,3,1,1516
SP1,2007/11/15,Levante,La Coruna,1,1,1516
SP1,2007/11/15,Malaga,Betis,0,1,1516
SP1,2007/11/15,Vallecano,Granada,2,1,1516
SP1,2008/11/15,Ath Bilbao,Espanol,2,1,1516
SP1,2008/11/15,Ath Madrid,Sp Gijon,1,0,1516
SP1,2008/11/15,Barcelona,Villarreal,3,0,1516
SP1,2008/11/15,Sevilla,Real Madrid,3,2,1516
SP1,2021/11/15,Espanol,Malaga,2,0,1516
SP1,2021/11/15,La Coruna,Celta,2,0,1516
SP1,2021/11/15,Real Madrid,Barcelona,0,4,1516
SP1,2021/11/15,Sociedad,Sevilla,2,0,1516
SP1,2021/11/15,Valencia,Las Palmas,1,1,1516
SP1,2022/11/15,Betis,Ath Madrid,0,1,1516
SP1,2022/11/15,Granada,Ath Bilbao,2,0,1516
SP1,2022/11/15,Sp Gijon,Levante,0,3,1516
SP1,2022/11/15,Villarreal,Eibar,1,1,1516
SP1,2023/11/15,Getafe,Vallecano,1,1,1516
SP1,2027/11/15,Levante,Betis,0,1,1516
SP1,2028/11/15,Ath Madrid,Espanol,1,0,1516
SP1,2028/11/15,Barcelona,Sociedad,4,0,1516
SP1,2028/11/15,Celta,Sp Gijon,2,1,1516
SP1,2028/11/15,Las Palmas,La Coruna,0,2,1516
SP1,2028/11/15,Malaga,Granada,2,2,1516
SP1,2029/11/15,Eibar,Real Madrid,0,2,1516
SP1,2029/11/15,Getafe,Villarreal,2,0,1516
SP1,2029/11/15,Sevilla,Valencia,1,0,1516
SP1,2029/11/15,Vallecano,Ath Bilbao,0,3,1516
SP1,2005/12/15,Betis,Celta,1,1,1516
SP1,2005/12/15,Granada,Ath Madrid,0,2,1516
SP1,2005/12/15,La Coruna,Sevilla,1,1,1516
SP1,2005/12/15,Real Madrid,Getafe,4,1,1516
SP1,2005/12/15,Valencia,Barcelona,1,1,1516
SP1,2006/12/15,Ath Bilbao,Malaga,0,0,1516
SP1,2006/12/15,Sociedad,Eibar,2,1,1516
SP1,2006/12/15,Sp Gijon,Las Palmas,3,1,1516
SP1,2006/12/15,Villarreal,Vallecano,2,1,1516
SP1,2007/12/15,Espanol,Levante,1,1,1516
SP1,2011/12/15,Getafe,Sociedad,1,1,1516
SP1,2012/12/15,Barcelona,La Coruna,2,2,1516
SP1,2012/12/15,Celta,Espanol,1,0,1516
SP1,2012/12/15,Las Palmas,Betis,1,0,1516
SP1,2012/12/15,Levante,Granada,1,2,1516
SP1,2012/12/15,Sevilla,Sp Gijon,2,0,1516
SP1,2013/12/15,Ath Madrid,Ath Bilbao,2,1,1516
SP1,2013/12/15,Eibar,Valencia,1,1,1516
SP1,2013/12/15,Vallecano,Malaga,1,2,1516
SP1,2013/12/15,Villarreal,Real Madrid,1,0,1516
SP1,2019/12/15,Betis,Sevilla,0,0,1516
SP1,2019/12/15,Espanol,Las Palmas,1,0,1516
SP1,2019/12/15,La Coruna,Eibar,2,0,1516
SP1,2019/12/15,Valencia,Getafe,2,2,1516
SP1,2020/12/15,Ath Bilbao,Levante,2,0,1516
SP1,2020/12/15,Granada,Celta,0,2,1516
SP1,2020/12/15,Malaga,Ath Madrid,1,0,1516
SP1,2020/12/15,Real Madrid,Vallecano,10,2,1516
SP1,2020/12/15,Sociedad,Villarreal,0,2,1516
SP1,1930/12/15,Barcelona,Betis,4,0,1516
SP1,1930/12/15,Celta,Ath Bilbao,0,1,1516
SP1,1930/12/15,Eibar,Sp Gijon,2,0,1516
SP1,1930/12/15,Getafe,La Coruna,0,0,1516
SP1,1930/12/15,Las Palmas,Granada,4,1,1516
SP1,1930/12/15,Levante,Malaga,0,1,1516
SP1,1930/12/15,Real Madrid,Sociedad,3,1,1516
SP1,1930/12/15,Sevilla,Espanol,2,0,1516
SP1,1930/12/15,Vallecano,Ath Madrid,0,2,1516
SP1,1931/12/15,Villarreal,Valencia,1,0,1516
SP1,2002/1/16,Ath Madrid,Levante,1,0,1516
SP1,2002/1/16,Espanol,Barcelona,0,0,1516
SP1,2002/1/16,Malaga,Celta,2,0,1516
SP1,2003/1/16,Ath Bilbao,Las Palmas,2,2,1516
SP1,2003/1/16,Betis,Eibar,0,4,1516
SP1,2003/1/16,Granada,Sevilla,2,1,1516
SP1,2003/1/16,La Coruna,Villarreal,1,2,1516
SP1,2003/1/16,Valencia,Real Madrid,2,2,1516
SP1,2003/1/16,Vallecano,Sociedad,2,2,1516
SP1,2004/1/16,Sp Gijon,Getafe,1,2,1516
SP1,2009/1/16,Barcelona,Granada,4,0,1516
SP1,2009/1/16,Getafe,Betis,1,0,1516
SP1,2009/1/16,Levante,Vallecano,2,1,1516
SP1,2009/1/16,Real Madrid,La Coruna,5,0,1516
SP1,2009/1/16,Sevilla,Ath Bilbao,2,0,1516
SP1,2010/1/16,Celta,Ath Madrid,0,2,1516
SP1,2010/1/16,Eibar,Espanol,2,1,1516
SP1,2010/1/16,Las Palmas,Malaga,1,1,1516
SP1,2010/1/16,Sociedad,Valencia,2,0,1516
SP1,2010/1/16,Villarreal,Sp Gijon,2,0,1516
SP1,2016/1/16,Celta,Levante,4,3,1516
SP1,2016/1/16,Sevilla,Malaga,2,1,1516
SP1,2016/1/16,Sociedad,La Coruna,1,1,1516
SP1,2016/1/16,Villarreal,Betis,0,0,1516
SP1,2017/1/16,Barcelona,Ath Bilbao,6,0,1516
SP1,2017/1/16,Getafe,Espanol,3,1,1516
SP1,2017/1/16,Las Palmas,Ath Madrid,0,3,1516
SP1,2017/1/16,Real Madrid,Sp Gijon,5,1,1516
SP1,2017/1/16,Valencia,Vallecano,2,2,1516
SP1,2018/1/16,Eibar,Granada,5,1,1516
SP1,2022/1/16,Sp Gijon,Sociedad,5,1,1516
SP1,2023/1/16,Espanol,Villarreal,2,2,1516
SP1,2023/1/16,Granada,Getafe,3,2,1516
SP1,2023/1/16,Malaga,Barcelona,1,2,1516
