Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,Season
I1,2003/2/16,Lazio,Napoli,0,2,1516
I1,2003/2/16,Palermo,Milan,0,2,1516
I1,2003/2/16,Sampdoria,Torino,2,2,1516
I1,2003/2/16,Verona,Atalanta,2,1,1516
I1,2006/2/16,Bologna,Fiorentina,1,1,1516
I1,2006/2/16,Genoa,Lazio,0,0,1516
I1,2007/2/16,Atalanta,Empoli,0,0,1516
I1,2007/2/16,Frosinone,Juventus,0,2,1516
I1,2007/2/16,Milan,Udinese,1,1,1516
I1,2007/2/16,Napoli,Carpi,1,0,1516
I1,2007/2/16,Roma,Sampdoria,2,1,1516
I1,2007/2/16,Sassuolo,Palermo,2,2,1516
I1,2007/2/16,Torino,Chievo,1,2,1516
I1,2007/2/16,Verona,Inter,3,3,1516
I1,2011/2/16,Lazio,Verona,5,2,1516
I1,2012/2/16,Carpi,Roma,1,3,1516
I1,2013/2/16,Chievo,Sassuolo,1,1,1516
I1,2013/2/16,Empoli,Frosinone,1,2,1516
I1,2013/2/16,Juventus,Napoli,1,0,1516
I1,2014/2/16,Fiorentina,Inter,2,1,1516
I1,2014/2/16,Milan,Genoa,2,1,1516
I1,2014/2/16,Palermo,Torino,1,3,1516
I1,2014/2/16,Sampdoria,Atalanta,0,0,1516
I1,2014/2/16,Udinese,Bologna,0,1,1516
I1,2019/2/16,Bologna,Juventus,0,0,1516
I1,2020/2/16,Inter,Sampdoria,3,1,1516
I1,2020/2/16,Verona,Chievo,3,1,1516
I1,2021/2/16,Atalanta,Fiorentina,2,3,1516
I1,2021/2/16,Frosinone,Lazio,0,0,1516
I1,2021/2/16,Genoa,Udinese,2,1,1516
I1,2021/2/16,Roma,Palermo,5,0,1516
I1,2021/2/16,Sassuolo,Empoli,3,2,1516
I1,2021/2/16,Torino,Carpi,0,0,1516
I1,2022/2/16,Napoli,Milan,1,1,1516
I1,2027/2/16,Empoli,Roma,1,3,1516
I1,2027/2/16,Milan,Torino,1,0,1516
I1,2028/2/16,Carpi,Atalanta,1,1,1516
I1,2028/2/16,Chievo,Genoa,1,0,1516
I1,2028/2/16,Juventus,Inter,2,0,1516
I1,2028/2/16,Palermo,Bologna,0,0,1516
I1,2028/2/16,Sampdoria,Frosinone,2,0,1516
I1,2028/2/16,Udinese,Verona,2,0,1516
I1,2029/2/16,Fiorentina,Napoli,1,1,1516
I1,2029/2/16,Lazio,Sassuolo,0,2,1516
I1,2004/3/16,Roma,Fiorentina,4,1,1516
I1,2005/3/16,Napoli,Chievo,3,1,1516
I1,2005/3/16,Verona,Sampdoria,0,3,1516
I1,2006/3/16,Atalanta,Juventus,0,2,1516
I1,2006/3/16,Bologna,Carpi,0,0,1516
I1,2006/3/16,Frosinone,Udinese,2,0,1516
I1,2006/3/16,Genoa,Empoli,1,0,1516
I1,2006/3/16,Inter,Palermo,3,1,1516
I1,2006/3/16,Sassuolo,Milan,2,0,1516
I1,2006/3/16,Torino,Lazio,1,1,1516
I1,2011/3/16,Juventus,Sassuolo,1,0,1516
I1,2012/3/16,Empoli,Sampdoria,1,1,1516
I1,2012/3/16,Inter,Bologna,2,1,1516
I1,2013/3/16,Carpi,Frosinone,2,1,1516
I1,2013/3/16,Chievo,Milan,0,0,1516
I1,2013/3/16,Fiorentina,Verona,1,1,1516
I1,2013/3/16,Genoa,Torino,3,2,1516
I1,2013/3/16,Lazio,Atalanta,2,0,1516
I1,2013/3/16,Palermo,Napoli,0,1,1516
I1,2013/3/16,Udinese,Roma,1,2,1516
I1,2019/3/16,Empoli,Palermo,0,0,1516
I1,2019/3/16,Roma,Inter,1,1,1516
I1,2020/3/16,Atalanta,Bologna,2,0,1516
I1,2020/3/16,Frosinone,Fiorentina,0,0,1516
I1,2020/3/16,Milan,Lazio,1,1,1516
I1,2020/3/16,Napoli,Genoa,3,1,1516
I1,2020/3/16,Sampdoria,Chievo,0,1,1516
I1,2020/3/16,Sassuolo,Udinese,1,1,1516
I1,2020/3/16,Torino,Juventus,1,4,1516
I1,2020/3/16,Verona,Carpi,1,2,1516
I1,2002/4/16,Carpi,Sassuolo,1,3,1516
I1,2002/4/16,Juventus,Empoli,1,0,1516
I1,2003/4/16,Atalanta,Milan,2,1,1516
I1,2003/4/16,Chievo,Palermo,3,1,1516
I1,2003/4/16,Fiorentina,Sampdoria,1,1,1516
I1,2003/4/16,Genoa,Frosinone,4,0,1516
I1,2003/4/16,Inter,Torino,1,2,1516
I1,2003/4/16,Lazio,Roma,1,4,1516
I1,2003/4/16,Udinese,Napoli,3,1,1516
I1,2004/4/16,Bologna,Verona,0,1,1516
I1,2009/4/16,Chievo,Carpi,1,0,1516
I1,2009/4/16,Frosinone,Inter,0,1,1516
I1,2009/4/16,Milan,Juventus,1,2,1516
I1,2009/4/16,Sassuolo,Genoa,0,1,1516
I1,2010/4/16,Empoli,Fiorentina,2,0,1516
I1,2010/4/16,Napoli,Verona,3,0,1516
I1,2010/4/16,Palermo,Lazio,0,3,1516
I1,2010/4/16,Sampdoria,Udinese,2,0,1516
I1,2010/4/16,Torino,Atalanta,2,1,1516
I1,2011/4/16,Roma,Bologna,1,1,1516
I1,2016/4/16,Bologna,Torino,0,1,1516
I1,2016/4/16,Carpi,Genoa,4,1,1516
I1,2016/4/16,Inter,Napoli,2,0,1516
I1,2017/4/16,Atalanta,Roma,3,3,1516
I1,2017/4/16,Fiorentina,Sassuolo,3,1,1516
I1,2017/4/16,Juventus,Palermo,4,0,1516
I1,2017/4/16,Lazio,Empoli,2,0,1516
I1,2017/4/16,Sampdoria,Milan,0,1,1516
I1,2017/4/16,Udinese,Chievo,0,0,1516
I1,2017/4/16,Verona,Frosinone,1,2,1516
I1,2019/4/16,Napoli,Bologna,6,0,1516
I1,2020/4/16,Chievo,Frosinone,5,1,1516
I1,2020/4/16,Empoli,Verona,1,0,1516
I1,2020/4/16,Genoa,Inter,1,0,1516
I1,2020/4/16,Juventus,Lazio,3,0,1516
I1,2020/4/16,Palermo,Atalanta,2,2,1516
I1,2020/4/16,Roma,Torino,3,2,1516
I1,2020/4/16,Sassuolo,Sampdoria,0,0,1516
I1,2020/4/16,Udinese,Fiorentina,2,1,1516
I1,2021/4/16,Milan,Carpi,0,0,1516
I1,2023/4/16,Inter,Udinese,3,1,1516
I1,2024/4/16,Atalanta,Chievo,1,0,1516
I1,2024/4/16,Bologna,Genoa,2,0,1516
I1,2024/4/16,Fiorentina,Juventus,1,2,1516
I1,2024/4/16,Frosinone,Palermo,0,2,1516
I1,2024/4/16,Sampdoria,Lazio,2,1,1516
I1,2024/4/16,Torino,Sassuolo,1,3,1516
I1,2025/4/16,Carpi,Empoli,1,0,1516
I1,2025/4/16,Roma,Napoli,1,0,1516
I1,2025/4/16,Verona,Milan,2,1,1516
I1,1930/4/16,Chievo,Fiorentina,0,0,1516
I1,1930/4/16,Udinese,Torino,1,5,1516
I1,2001/5/16,Empoli,Bologna,0,0,1516
I1,2001/5/16,Juventus,Carpi,2,0,1516
I1,2001/5/16,Lazio,Inter,2,0,1516
I1,2001/5/16,Milan,Frosinone,3,3,1516
I1,2001/5/16,Palermo,Sampdoria,2,0,1516
I1,2001/5/16,Sassuolo,Verona,1,0,1516
I1,2002/5/16,Genoa,Roma,2,3,1516
I1,2002/5/16,Napoli,Atalanta,2,1,1516
I1,2007/5/16,Bologna,Milan,0,1,1516
I1,2007/5/16,Inter,Empoli,2,1,1516
I1,2008/5/16,Atalanta,Udinese,1,1,1516
I1,2008/5/16,Carpi,Lazio,1,3,1516
I1,2008/5/16,Fiorentina,Palermo,0,0,1516
I1,2008/5/16,Frosinone,Sassuolo,0,1,1516
I1,2008/5/16,Roma,Chievo,3,0,1516
I1,2008/5/16,Sampdoria,Genoa,0,3,1516
I1,2008/5/16,Torino,Napoli,1,2,1516
I1,2008/5/16,Verona,Juventus,2,1,1516
I1,2014/5/16,Juventus,Sampdoria,5,0,1516
I1,2014/5/16,Milan,Roma,1,3,1516
I1,2014/5/16,Napoli,Frosinone,4,0,1516
I1,2014/5/16,Sassuolo,Inter,3,1,1516
I1,2015/5/16,Chievo,Bologna,0,0,1516
I1,2015/5/16,Empoli,Torino,2,1,1516
I1,2015/5/16,Genoa,Atalanta,1,2,1516
I1,2015/5/16,Lazio,Fiorentina,2,4,1516
I1,2015/5/16,Palermo,Verona,3,2,1516
I1,2015/5/16,Udinese,Carpi,1,2,1516
I1,2020/8/16,Juventus,Fiorentina,2,1,1617
I1,2020/8/16,Roma,Udinese,4,0,1617
I1,2021/8/16,Atalanta,Lazio,3,4,1617
I1,2021/8/16,Bologna,Crotone,1,0,1617
I1,2021/8/16,Chievo,Inter,2,0,1617
I1,2021/8/16,Empoli,Sampdoria,0,1,1617
I1,2021/8/16,Genoa,Cagliari,3,1,1617
I1,2021/8/16,Milan,Torino,3,2,1617
I1,2021/8/16,Palermo,Sassuolo,0,1,1617
I1,2021/8/16,Pescara,Napoli,2,2,1617
I1,2027/8/16,Lazio,Juventus,0,1,1617
I1,2027/8/16,Napoli,Milan,4,2,1617
I1,2028/8/16,Cagliari,Roma,2,2,1617
I1,2028/8/16,Crotone,Genoa,1,3,1617
I1,2028/8/16,Fiorentina,Chievo,1,0,1617
I1,2028/8/16,Inter,Palermo,1,1,1617
I1,2028/8/16,Sampdoria,Atalanta,2,1,1617
I1,2028/8/16,Sassuolo,Pescara,0,3,1617
I1,2028/8/16,Torino,Bologna,5,1,1617
I1,2028/8/16,Udinese,Empoli,2,0,1617
I1,2010/9/16,Juventus,Sassuolo,3,1,1617
I1,2010/9/16,Palermo,Napoli,0,3,1617
I1,2011/9/16,Atalanta,Torino,2,1,1617
I1,2011/9/16,Bologna,Cagliari,2,1,1617
I1,2011/9/16,Chievo,Lazio,1,1,1617
I1,2011/9/16,Milan,Udinese,0,1,1617
I1,2011/9/16,Pescara,Inter,1,2,1617
I1,2011/9/16,Roma,Sampdoria,3,2,1617
I1,2012/9/16,Empoli,Crotone,2,1,1617
I1,2016/9/16,Sampdoria,Milan,0,1,1617
I1,2017/9/16,Lazio,Pescara,3,0,1617
I1,2017/9/16,Napoli,Bologna,3,1,1617
I1,2018/9/16,Cagliari,Atalanta,3,0,1617
I1,2018/9/16,Crotone,Palermo,1,1,1617
I1,2018/9/16,Fiorentina,Roma,1,0,1617
I1,2018/9/16,Inter,Juventus,2,1,1617
I1,2018/9/16,Sassuolo,Genoa,2,0,1617
I1,2018/9/16,Torino,Empoli,0,0,1617
I1,2018/9/16,Udinese,Chievo,1,2,1617
I1,2020/9/16,Milan,Lazio,2,0,1617
I1,2021/9/16,Atalanta,Palermo,0,1,1617
I1,2021/9/16,Bologna,Sampdoria,2,0,1617
I1,2021/9/16,Chievo,Sassuolo,2,1,1617
I1,2021/9/16,Empoli,Inter,0,2,1617
I1,2021/9/16,Genoa,Napoli,0,0,1617
I1,2021/9/16,Juventus,Cagliari,4,0,1617
I1,2021/9/16,Pescara,Torino,0,0,1617
I1,2021/9/16,Roma,Crotone,4,0,1617
I1,2021/9/16,Udinese,Fiorentina,2,2,1617
I1,2024/9/16,Napoli,Chievo,2,0,1617
I1,2024/9/16,Palermo,Juventus,0,1,1617
I1,2025/9/16,Fiorentina,Milan,0,0,1617
I1,2025/9/16,Genoa,Pescara,1,1,1617
I1,2025/9/16,Inter,Bologna,1,1,1617
I1,2025/9/16,Lazio,Empoli,2,0,1617
I1,2025/9/16,Sassuolo,Udinese,1,0,1617
I1,2025/9/16,Torino,Roma,3,1,1617
I1,2026/9/16,Cagliari,Sampdoria,2,1,1617
I1,2026/9/16,Crotone,Atalanta,1,3,1617
I1,2001/10/16,Pescara,Chievo,0,2,1617
I1,2001/10/16,Udinese,Lazio,0,3,1617
I1,2002/10/16,Atalanta,Napoli,1,0,1617
I1,2002/10/16,Bologna,Genoa,0,1,1617
I1,2002/10/16,Cagliari,Crotone,2,1,1617
I1,2002/10/16,Empoli,Juventus,0,3,1617
I1,2002/10/16,Milan,Sassuolo,4,3,1617
I1,2002/10/16,Roma,Inter,2,1,1617
I1,2002/10/16,Sampdoria,Palermo,1,1,1617
I1,2002/10/16,Torino,Fiorentina,2,1,1617
I1,2015/10/16,Juventus,Udinese,2,1,1617
I1,2015/10/16,Napoli,Roma,1,3,1617
I1,2015/10/16,Pescara,Sampdoria,1,1,1617
I1,2016/10/16,Chievo,Milan,1,3,1617
I1,2016/10/16,Fiorentina,Atalanta,0,0,1617
I1,2016/10/16,Genoa,Empoli,0,0,1617
I1,2016/10/16,Inter,Cagliari,1,2,1617
I1,2016/10/16,Lazio,Bologna,1,1,1617
I1,2016/10/16,Sassuolo,Crotone,2,1,1617
I1,2017/10/16,Palermo,Torino,1,4,1617
I1,2022/10/16,Milan,Juventus,1,0,1617
I1,2022/10/16,Sampdoria,Genoa,2,1,1617
I1,2023/10/16,Atalanta,Inter,2,1,1617
I1,2023/10/16,Bologna,Sassuolo,1,1,1617
I1,2023/10/16,Cagliari,Fiorentina,3,5,1617
I1,2023/10/16,Crotone,Napoli,1,2,1617
I1,2023/10/16,Empoli,Chievo,0,0,1617
I1,2023/10/16,Roma,Palermo,4,1,1617
I1,2023/10/16,Torino,Lazio,2,2,1617
I1,2023/10/16,Udinese,Pescara,3,1,1617
I1,2025/10/16,Genoa,Milan,3,0,1617
I1,2026/10/16,Chievo,Bologna,1,1,1617
I1,2026/10/16,Fiorentina,Crotone,1,1,1617
I1,2026/10/16,Inter,Torino,2,1,1617
I1,2026/10/16,Juventus,Sampdoria,4,1,1617
I1,2026/10/16,Lazio,Cagliari,4,1,1617
I1,2026/10/16,Napoli,Empoli,2,0,1617
I1,2026/10/16,Pescara,Atalanta,0,1,1617
I1,2026/10/16,Sassuolo,Roma,1,3,1617
I1,2027/10/16,Palermo,Udinese,1,3,1617
I1,2029/10/16,Bologna,Fiorentina,0,1,1617
I1,2029/10/16,Juventus,Napoli,2,1,1617
I1,1930/10/16,Atalanta,Genoa,3,0,1617
I1,1930/10/16,Crotone,Chievo,2,0,1617
I1,1930/10/16,Empoli,Roma,0,0,1617
I1,1930/10/16,Lazio,Sassuolo,2,1,1617
I1,1930/10/16,Milan,Pescara,1,0,1617
I1,1930/10/16,Sampdoria,Inter,1,0,1617
I1,1931/10/16,Cagliari,Palermo,2,1,1617
I1,1931/10/16,Udinese,Torino,2,2,1617
I1,2005/11/16,Napoli,Lazio,1,1,1617
I1,2005/11/16,Torino,Cagliari,5,1,1617
I1,2006/11/16,Chievo,Juventus,1,2,1617
I1,2006/11/16,Fiorentina,Sampdoria,1,1,1617
I1,2006/11/16,Genoa,Udinese,1,1,1617
I1,2006/11/16,Inter,Crotone,3,0,1617
I1,2006/11/16,Palermo,Milan,1,2,1617
I1,2006/11/16,Pescara,Empoli,0,4,1617
I1,2006/11/16,Roma,Bologna,3,0,1617
I1,2006/11/16,Sassuolo,Atalanta,0,3,1617
I1,2019/11/16,Chievo,Cagliari,1,0,1617
I1,2019/11/16,Juventus,Pescara,3,0,1617
I1,2019/11/16,Udinese,Napoli,1,2,1617
I1,2020/11/16,Atalanta,Roma,2,1,1617
I1,2020/11/16,Bologna,Palermo,3,1,1617
I1,2020/11/16,Crotone,Torino,0,2,1617
I1,2020/11/16,Empoli,Fiorentina,0,4,1617
I1,2020/11/16,Lazio,Genoa,3,1,1617
I1,2020/11/16,Milan,Inter,2,2,1617
I1,2020/11/16,Sampdoria,Sassuolo,3,2,1617
I1,2026/11/16,Empoli,Milan,1,4,1617
I1,2026/11/16,Torino,Chievo,2,1,1617
I1,2027/11/16,Bologna,Atalanta,0,2,1617
I1,2027/11/16,Cagliari,Udinese,2,1,1617
I1,2027/11/16,Crotone,Sampdoria,1,1,1617
I1,2027/11/16,Genoa,Juventus,3,1,1617
I1,2027/11/16,Palermo,Lazio,0,1,1617
I1,2027/11/16,Roma,Pescara,3,2,1617
I1,2028/11/16,Inter,Fiorentina,4,2,1617
I1,2028/11/16,Napoli,Sassuolo,1,1,1617
I1,2002/12/16,Napoli,Inter,3,0,1617
I1,2003/12/16,Juventus,Atalanta,3,1,1617
I1,2004/12/16,Fiorentina,Palermo,2,1,1617
I1,2004/12/16,Lazio,Roma,0,2,1617
I1,2004/12/16,Milan,Crotone,2,1,1617
I1,2004/12/16,Pescara,Cagliari,1,1,1617
I1,2004/12/16,Sampdoria,Torino,2,0,1617
I1,2004/12/16,Sassuolo,Empoli,3,0,1617
I1,2005/12/16,Chievo,Genoa,0,0,1617
I1,2005/12/16,Udinese,Bologna,1,0,1617
I1,2010/12/16,Crotone,Pescara,2,1,1617
I1,2010/12/16,Sampdoria,Lazio,1,2,1617
I1,2011/12/16,Atalanta,Udinese,1,3,1617
I1,2011/12/16,Bologna,Empoli,0,0,1617
I1,2011/12/16,Cagliari,Napoli,0,5,1617
I1,2011/12/16,Inter,Genoa,2,0,1617
I1,2011/12/16,Palermo,Chievo,0,2,1617
I1,2011/12/16,Torino,Juventus,1,3,1617
I1,2012/12/16,Fiorentina,Sassuolo,2,1,1617
I1,2012/12/16,Roma,Milan,1,0,1617
I1,2015/12/16,Genoa,Fiorentina,1,0,1617
I1,2017/12/16,Empoli,Cagliari,2,0,1617
I1,2017/12/16,Juventus,Roma,1,0,1617
I1,2017/12/16,Milan,Atalanta,0,0,1617
I1,2018/12/16,Chievo,Sampdoria,2,1,1617
I1,2018/12/16,Genoa,Palermo,3,4,1617
I1,2018/12/16,Lazio,Fiorentina,3,1,1617
I1,2018/12/16,Napoli,Torino,5,3,1617
I1,2018/12/16,Pescara,Bologna,0,3,1617
I1,2018/12/16,Sassuolo,Inter,0,1,1617
I1,2018/12/16,Udinese,Crotone,2,0,1617
I1,2020/12/16,Atalanta,Empoli,2,1,1617
I1,2021/12/16,Inter,Lazio,3,0,1617
I1,2022/12/16,Cagliari,Sassuolo,4,3,1617
I1,2022/12/16,Fiorentina,Napoli,3,3,1617
I1,2022/12/16,Palermo,Pescara,1,1,1617
I1,2022/12/16,Roma,Chievo,3,1,1617
I1,2022/12/16,Sampdoria,Udinese,0,0,1617
I1,2022/12/16,Torino,Genoa,1,0,1617
I1,2007/1/17,Empoli,Palermo,1,0,1617
I1,2007/1/17,Napoli,Sampdoria,2,1,1617
I1,2008/1/17,Chievo,Atalanta,1,4,1617
I1,2008/1/17,Genoa,Roma,0,1,1617
I1,2008/1/17,Juventus,Bologna,3,0,1617
I1,2008/1/17,Lazio,Crotone,1,0,1617
I1,2008/1/17,Milan,Cagliari,1,0,1617
I1,2008/1/17,Sassuolo,Torino,0,0,1617
I1,2008/1/17,Udinese,Inter,1,2,1617
I1,2014/1/17,Crotone,Bologna,0,1,1617
I1,2014/1/17,Inter,Chievo,3,1,1617
I1,2015/1/17,Cagliari,Genoa,4,1,1617
I1,2015/1/17,Fiorentina,Juventus,2,1,1617
I1,2015/1/17,Lazio,Atalanta,2,1,1617
I1,2015/1/17,Napoli,Pescara,3,1,1617
I1,2015/1/17,Sampdoria,Empoli,0,0,1617
I1,2015/1/17,Sassuolo,Palermo,4,1,1617
I1,2015/1/17,Udinese,Roma,0,1,1617
I1,2016/1/17,Torino,Milan,2,2,1617
I1,2021/1/17,Chievo,Fiorentina,0,3,1617
I1,2021/1/17,Milan,Napoli,1,2,1617
I1,2022/1/17,Atalanta,Sampdoria,1,0,1617
I1,2022/1/17,Bologna,Torino,2,0,1617
I1,2022/1/17,Empoli,Udinese,1,0,1617
I1,2022/1/17,Genoa,Crotone,2,2,1617
I1,2022/1/17,Juventus,Lazio,2,0,1617
I1,2022/1/17,Palermo,Inter,0,1,1617
I1,2022/1/17,Pescara,Sassuolo,1,3,1617
I1,2022/1/17,Roma,Cagliari,1,0,1617
I1,2028/1/17,Inter,Pescara,3,0,1617
I1,2028/1/17,Lazio,Chievo,0,1,1617
I1,2029/1/17,Cagliari,Bologna,1,1,1617
I1,2029/1/17,Crotone,Empoli,4,1,1617
I1,2029/1/17,Fiorentina,Genoa,3,3,1617
I1,2029/1/17,Napoli,Palermo,1,1,1617
I1,2029/1/17,Sampdoria,Roma,3,2,1617
I1,2029/1/17,Sassuolo,Juventus,0,2,1617
I1,2029/1/17,Torino,Atalanta,1,1,1617
I1,2029/1/17,Udinese,Milan,2,1,1617
I1,2001/2/17,Pescara,Fiorentina,1,2,1617
I1,2004/2/17,Bologna,Napoli,1,7,1617
I1,2005/2/17,Atalanta,Cagliari,2,0,1617
I1,2005/2/17,Chievo,Udinese,0,0,1617
I1,2005/2/17,Empoli,Torino,1,1,1617
I1,2005/2/17,Genoa,Sassuolo,0,1,1617
I1,2005/2/17,Juventus,Inter,1,0,1617
I1,2005/2/17,Milan,Sampdoria,0,1,1617
I1,2005/2/17,Palermo,Crotone,1,0,1617
I1,2005/2/17,Pescara,Lazio,2,6,1617
I1,2007/2/17,Roma,Fiorentina,4,0,1617
I1,2008/2/17,Bologna,Milan,0,1,1617
I1,2008/2/17,Crotone,Juventus,0,2,1617
I1,2010/2/17,Napoli,Genoa,2,0,1617
I1,2011/2/17,Fiorentina,Udinese,3,0,1617
I1,2012/2/17,Cagliari,Juventus,0,2,1617
I1,2012/2/17,Crotone,Roma,0,2,1617
I1,2012/2/17,Inter,Empoli,2,0,1617
I1,2012/2/17,Palermo,Atalanta,1,3,1617
I1,2012/2/17,Sampdoria,Bologna,3,1,1617
I1,2012/2/17,Sassuolo,Chievo,1,3,1617
I1,2012/2/17,Torino,Pescara,5,3,1617
I1,2013/2/17,Lazio,Milan,1,1,1617
I1,2017/2/17,Juventus,Palermo,4,1,1617
I1,2018/2/17,Atalanta,Crotone,1,0,1617
I1,2018/2/17,Empoli,Lazio,1,2,1617
I1,2019/2/17,Bologna,Inter,0,1,1617
I1,2019/2/17,Chievo,Napoli,1,3,1617
I1,2019/2/17,Milan,Fiorentina,2,1,1617
I1,2019/2/17,Pescara,Genoa,5,0,1617
I1,2019/2/17,Roma,Torino,4,1,1617
I1,2019/2/17,Sampdoria,Cagliari,1,1,1617
I1,2019/2/17,Udinese,Sassuolo,1,2,1617
I1,2025/2/17,Juventus,Empoli,2,0,1617
I1,2025/2/17,Napoli,Atalanta,0,2,1617
I1,2026/2/17,Chievo,Pescara,2,0,1617
I1,2026/2/17,Crotone,Cagliari,1,2,1617
I1,2026/2/17,Genoa,Bologna,1,1,1617
I1,2026/2/17,Inter,Roma,1,3,1617
I1,2026/2/17,Lazio,Udinese,1,0,1617
I1,2026/2/17,Palermo,Sampdoria,1,1,1617
I1,2026/2/17,Sassuolo,Milan,0,1,1617
I1,2027/2/17,Fiorentina,Torino,2,2,1617
I1,2004/3/17,Milan,Chievo,3,1,1617
I1,2004/3/17,Roma,Napoli,1,2,1617
I1,2004/3/17,Sampdoria,Pescara,3,1,1617
I1,2005/3/17,Atalanta,Fiorentina,0,0,1617
I1,2005/3/17,Bologna,Lazio,0,2,1617
I1,2005/3/17,Cagliari,Inter,1,5,1617
I1,2005/3/17,Crotone,Sassuolo,0,0,1617
I1,2005/3/17,Empoli,Genoa,0,2,1617
I1,2005/3/17,Torino,Palermo,3,1,1617
I1,2005/3/17,Udinese,Juventus,1,1,1617
I1,2010/3/17,Juventus,Milan,2,1,1617
I1,2011/3/17,Genoa,Sampdoria,0,1,1617
I1,2012/3/17,Chievo,Empoli,4,0,1617
I1,2012/3/17,Fiorentina,Cagliari,1,0,1617
I1,2012/3/17,Inter,Atalanta,7,1,1617
I1,2012/3/17,Napoli,Crotone,3,0,1617
I1,2012/3/17,Palermo,Roma,0,3,1617
I1,2012/3/17,Pescara,Udinese,1,3,1617
I1,2012/3/17,Sassuolo,Bologna,0,1,1617
I1,2013/3/17,Lazio,Torino,3,1,1617
I1,2018/3/17,Milan,Genoa,1,0,1617
I1,2018/3/17,Torino,Inter,2,2,1617
I1,2019/3/17,Atalanta,Pescara,3,0,1617
I1,2019/3/17,Bologna,Chievo,4,1,1617
I1,2019/3/17,Cagliari,Lazio,0,0,1617
I1,2019/3/17,Crotone,Fiorentina,0,1,1617
I1,2019/3/17,Empoli,Napoli,2,3,1617
I1,2019/3/17,Roma,Sassuolo,3,1,1617
I1,2019/3/17,Sampdoria,Juventus,0,1,1617
I1,2019/3/17,Udinese,Palermo,4,1,1617
I1,2001/4/17,Roma,Empoli,2,0,1617
I1,2001/4/17,Sassuolo,Lazio,1,2,1617
I1,2002/4/17,Chievo,Crotone,1,2,1617
I1,2002/4/17,Fiorentina,Bologna,1,0,1617
I1,2002/4/17,Genoa,Atalanta,0,5,1617
I1,2002/4/17,Napoli,Juventus,1,1,1617
I1,2002/4/17,Palermo,Cagliari,1,3,1617
I1,2002/4/17,Pescara,Milan,1,1,1617
I1,2002/4/17,Torino,Udinese,2,2,1617
I1,2003/4/17,Inter,Sampdoria,1,2,1617
I1,2008/4/17,Atalanta,Sassuolo,1,1,1617
I1,2008/4/17,Empoli,Pescara,1,1,1617
I1,2008/4/17,Juventus,Chievo,2,0,1617
I1,2009/4/17,Bologna,Roma,0,3,1617
I1,2009/4/17,Cagliari,Torino,2,3,1617
I1,2009/4/17,Crotone,Inter,2,1,1617
I1,2009/4/17,Lazio,Napoli,0,3,1617
I1,2009/4/17,Milan,Palermo,4,0,1617
I1,2009/4/17,Sampdoria,Fiorentina,2,2,1617
I1,2009/4/17,Udinese,Genoa,3,0,1617
I1,2015/4/17,Cagliari,Chievo,4,0,1617
I1,2015/4/17,Fiorentina,Empoli,1,2,1617
I1,2015/4/17,Genoa,Lazio,2,2,1617
I1,2015/4/17,Inter,Milan,2,2,1617
I1,2015/4/17,Napoli,Udinese,3,0,1617
I1,2015/4/17,Palermo,Bologna,0,0,1617
I1,2015/4/17,Pescara,Juventus,0,2,1617
I1,2015/4/17,Roma,Atalanta,1,1,1617
I1,2015/4/17,Sassuolo,Sampdoria,2,1,1617
I1,2015/4/17,Torino,Crotone,1,1,1617
I1,2022/4/17,Atalanta,Bologna,3,2,1617
I1,2022/4/17,Fiorentina,Inter,5,4,1617
I1,2023/4/17,Chievo,Torino,1,3,1617
I1,2023/4/17,Juventus,Genoa,4,0,1617
I1,2023/4/17,Lazio,Palermo,6,2,1617
I1,2023/4/17,Milan,Empoli,1,2,1617
I1,2023/4/17,Sampdoria,Crotone,1,2,1617
I1,2023/4/17,Sassuolo,Napoli,2,2,1617
I1,2023/4/17,Udinese,Cagliari,2,1,1617
I1,2024/4/17,Pescara,Roma,1,4,1617
I1,2028/4/17,Atalanta,Juventus,2,2,1617
I1,2029/4/17,Torino,Sampdoria,1,1,1617
I1,1930/4/17,Bologna,Udinese,4,0,1617
I1,1930/4/17,Cagliari,Pescara,1,0,1617
I1,1930/4/17,Crotone,Milan,1,1,1617
I1,1930/4/17,Empoli,Sassuolo,1,3,1617
I1,1930/4/17,Genoa,Chievo,1,2,1617
I1,1930/4/17,Inter,Napoli,0,1,1617
I1,1930/4/17,Palermo,Fiorentina,2,0,1617
I1,1930/4/17,Roma,Lazio,1,3,1617
I1,2006/5/17,Juventus,Torino,1,1,1617
I1,2006/5/17,Napoli,Cagliari,3,1,1617
I1,2007/5/17,Chievo,Palermo,1,1,1617
I1,2007/5/17,Empoli,Bologna,3,1,1617
I1,2007/5/17,Genoa,Inter,1,0,1617
I1,2007/5/17,Lazio,Sampdoria,7,3,1617
I1,2007/5/17,Milan,Roma,1,4,1617
I1,2007/5/17,Pescara,Crotone,0,1,1617
I1,2007/5/17,Sassuolo,Fiorentina,2,2,1617
I1,2007/5/17,Udinese,Atalanta,1,1,1617
I1,2013/5/17,Atalanta,Milan,1,1,1617
I1,2013/5/17,Fiorentina,Lazio,3,2,1617
I1,2014/5/17,Bologna,Pescara,3,1,1617
I1,2014/5/17,Cagliari,Empoli,3,2,1617
I1,2014/5/17,Crotone,Udinese,1,0,1617
I1,2014/5/17,Inter,Sassuolo,1,2,1617
